distance_traveled,trip duration,num_of_passengers,time of day
1310,4.67,1,112.5
515,2.14,1,56.25
134,0.48,1,26.25
255,1.24,1,37.5
245,0.98,1,37.5
1071,2.33,1,93.75
1565,4.1,1,123.75
722,3.52,1,75
400,1.67,1,48.75
369,2.54,1,52.5
1188,10.11,1,157.5
532,1.98,1,56.25
295,1.45,1,41.25
2106,24.4,1,330
973,6.16,1,108.75
554,2.08,1,60
95,0.16,1,110.25
490,1.83,1,52.5
437,1.87,1,48.75
549,2.61,1,60
899,3.46,1,86.25
334,1.06,1,41.25
629,2.54,1,67.5
398,1.32,1,45
279,1.77,1,41.25
299,2.64,1,75
528,2.83,1,60
534,3.32,1,63.75
207,0.87,1,30
860,3.14,1,82.5
717,5.28,1,112.5
234,1.11,1,37.5
628,2.32,1,63.75
2284,8.69,1,191.25
2032,7.13,1,165
373,1.67,1,48.75
1783,5.02,1,142.5
215,2.01,1,41.25
1584,10.65,1,191.25
192,0.98,1,33.75
561,4.04,1,75
323,1.37,3,41.25
1111,4.18,2,101.25
82316,14.81,1,206.25
965,7.02,2,123.75
368,2.93,1,75
568,3.14,1,67.5
769,3.27,1,75
347,1.61,1,45
2018,12.89,1,202.5
497,1.8,1,56.25
361,2.06,1,48.75
268,1.17,1,37.5
1086,6.44,1,116.25
618,1.92,1,63.75
2094,6.58,1,168.75
198,0.64,2,30
678,2.51,1,67.5
1759,13.36,6,213.75
269,0.42,1,33.75
8858,29.68,1,667.5
557,2.8,6,63.75
515,2.49,2,60
1110,12.17,1,180
1697,12.52,1,202.5
692,2.35,1,63.75
1386,9.74,1,161.25
565,2.09,1,60
1010,4.28,1,97.5
365,1.88,1,48.75
420,1.79,1,48.75
179,1.96,1,41.25
1646,8.18,1,161.25
450,2.29,1,52.5
947,2,3,78.75
108,1,1,30
824,2.93,1,78.75
6424,14.02,1,465
930,5.41,1,105
248,0.92,1,37.5
583,5.73,1,93.75
734,3.64,1,86.25
478,4.78,1,82.5
148,2.19,2,262.5
325,3.65,1,63.75
621,4.89,1,86.25
823,4.46,3,86.25
1114,2.66,1,93.75
3463,13.68,1,296.25
1113,6.04,1,116.25
583,3.17,1,71.25
176,1.17,1,33.75
301,2.17,1,45
805,2.72,1,75
456,2.99,1,60
431,3.3,1,60
511,1.87,1,52.5
1407,15.87,1,213.75
786,3.64,1,78.75
546,2.17,1,56.25
1115,4.91,1,105
762,4.12,1,86.25
1080,8.69,1,142.5
833,3.25,1,78.75
272,2.12,1,45
1431,22.92,1,292.5
224,0.8,1,33.75
998,17.85,1,375
835,4.01,1,86.25
691,7.23,1,116.25
871,3.7,1,86.25
978,4.02,1,93.75
460,1.3,1,48.75
1607,7.81,1,146.25
1338,5.36,1,123.75
2216,5.47,2,172.5
842,2.75,1,78.75
1362,5.15,2,123.75
719,2.85,1,71.25
914,2.43,1,78.75
769,4.1,1,82.5
1702,23.53,1,303.75
702,7.52,5,116.25
2818,13.57,1,240
200,1.13,1,33.75
167,1.08,1,33.75
542,2.95,1,63.75
1525,3.64,1,123.75
1818,11.43,1,198.75
2638,10.46,1,221.25
1261,14.79,1,213.75
771,3.93,1,78.75
237,1.16,1,37.5
1147,3.81,1,105
2106,12.07,1,217.5
33,0.13,1,18.75
904,3.72,1,90
273,1.98,1,45
1665,8.58,1,161.25
282,1.05,1,37.5
542,1.88,1,56.25
624,6.42,1,101.25
295,1.01,1,37.5
1263,5.78,1,116.25
757,7.26,1,112.5
1631,4.57,1,131.25
1912,22.77,1,296.25
4672,23.74,1,472.5
400,1.9,1,48.75
1642,5.95,1,138.75
878,4.43,1,90
644,1.66,1,60
467,2.17,1,56.25
1872,18.73,1,266.25
484,2.19,5,52.5
912,5.97,1,105
301,0.08,1,33.75
405,1.61,1,48.75
370,1.48,1,41.25
436,2.25,1,52.5
1009,4.22,1,97.5
1795,25.4,1,330
2884,10.03,1,183.375
807,5.75,1,101.25
603,2.14,1,60
561,3.38,1,67.5
754,6.1,5,97.5
326,2.27,1,48.75
531,2.86,1,63.75
1018,3.41,1,90
91,0.56,1,26.25
1107,1.93,1,52.5
1127,3.72,2,97.5
545,2.33,6,60
1356,7.61,1,142.5
890,4.83,1,93.75
1399,6.2,1,138.75
1073,3.69,1,97.5
1887,13.05,1,112.5
641,1.24,1,60
1812,5.39,1,142.5
444,1.93,1,48.75
350,1.85,1,45
864,15.55,1,202.5
424,1.87,1,52.5
249,1.06,1,37.5
591,2.69,1,67.5
479,2.25,1,56.25
1403,5.38,1,123.75
549,2.95,1,63.75
3246,5.1,1,232.5
1361,4.75,1,116.25
446,1.29,1,48.75
842,4.55,1,93.75
3790,0.35,1,30
601,2.77,1,67.5
470,2.29,1,56.25
498,2.96,1,63.75
722,4.57,1,82.5
1048,4.28,1,97.5
1013,4.01,1,90
644,2.56,1,63.75
211,1.09,1,37.5
663,2.86,1,67.5
464,1.88,1,52.5
228,1.24,1,37.5
237,1.54,1,37.5
1008,17.48,2,337.5
2366,16.93,1,258.75
370,1.14,1,45
893,2.99,1,78.75
1073,3.57,1,93.75
678,4.04,1,78.75
470,5.84,2,93.75
178,0.72,1,30
1238,8.21,1,142.5
935,1.64,1,78.75
1206,5.63,1,116.25
691,6.12,2,97.5
1627,13.9,6,210
619,2.54,2,63.75
553,2.64,1,63.75
522,2.46,1,60
1997,10.46,5,198.75
676,1.8,5,63.75
1107,4.35,2,101.25
481,2.22,1,52.5
339,1.77,6,45
852,2.51,1,78.75
526,2.75,1,63.75
1005,3.85,1,93.75
895,0.71,1,71.25
662,3.12,5,71.25
1829,3.54,1,127.5
589,7.42,1,112.5
489,2.46,1,56.25
1190,10.75,1,157.5
332,1.66,1,45
264,1.66,2,41.25
1494,16.82,1,232.5
636,2.91,1,71.25
1827,12.75,1,206.25
1105,2.9,1,97.5
820,7.05,5,112.5
1014,3.91,1,93.75
661,3.19,6,71.25
544,2.56,1,63.75
1045,8.05,1,135
566,3.23,2,67.5
821,4.52,1,86.25
706,2.74,1,71.25
1024,4.72,5,97.5
1664,10.99,1,176.25
682,2.96,1,71.25
2026,16.7,1,251.25
296,0.97,2,37.5
608,2.99,2,67.5
1202,4.07,1,101.25
965,4.46,1,93.75
1456,7.45,1,135
614,2.48,1,63.75
609,6.23,5,101.25
410,1.82,1,48.75
489,2.45,2,56.25
909,4.18,1,90
52,0.02,5,375
925,4.31,1,93.75
227,2.29,1,45
365,1.85,1,48.75
80606,2.09,1,41.25
278,0.87,1,37.5
1503,1.77,1,116.25
965,4.38,1,97.5
59,0.23,1,22.5
894,2.57,2,82.5
2237,7.13,1,180
1122,5.68,1,112.5
1268,3.98,6,108.75
424,2.33,1,52.5
1475,3.52,1,101.25
451,2.2,1,52.5
970,4.02,1,93.75
875,3.2,1,82.5
532,1.93,1,56.25
521,2.3,1,60
5,0.02,1,570
1031,3.89,2,97.5
436,2.48,1,52.5
286,1.35,1,37.5
237,0.9,1,33.75
1302,6.53,1,123.75
305,1.22,1,41.25
645,3.49,1,71.25
547,2.48,2,63.75
329,1.46,1,41.25
811,8.85,1,127.5
468,3.51,2,63.75
724,2.17,1,67.5
1389,12.39,1,191.25
383,1.01,1,41.25
1227,5.42,1,116.25
764,1.79,1,63.75
1312,5.54,1,116.25
181,0.68,1,75
525,2.74,2,63.75
1535,7.26,2,146.25
1919,7.08,1,165
598,2.53,1,60
473,2.66,1,56.25
1786,7.71,1,165
5095,28.32,1,450
538,2.56,1,60
859,3.86,1,86.25
405,1.03,1,45
87,0.32,1,22.5
654,3.27,1,67.5
720,4.15,2,82.5
630,2.57,0,63.75
990,1.37,1,78.75
423,1.85,1,48.75
1072,4.83,1,101.25
1043,12.89,3,180
477,1.43,1,52.5
1142,8.9,1,146.25
460,1.64,1,52.5
1502,7.69,2,146.25
724,3.86,1,75
1716,4.31,1,135
811,6.71,1,116.25
669,1.63,1,60
358,1.67,1,45
498,2.22,1,56.25
1515,6.76,1,135
578,2.98,1,63.75
585,1.64,1,60
1329,5.2,1,120
380,1.56,5,45
1256,4.62,1,112.5
3031,20.29,1,307.5
7282,30.4,1,390
1211,3.6,6,105
685,6.74,2,105
98,0.56,1,26.25
54,0.29,1,22.5
366,1.01,1,41.25
1315,7.29,5,131.25
396,1.87,1,48.75
2334,17.11,1,262.5
443,2.01,1,52.5
2669,6.65,1,206.25
1356,12.07,1,187.5
626,2.8,1,67.5
66,0.34,1,22.5
597,3.38,1,67.5
577,3.57,1,71.25
1241,7.44,2,105
865,2.27,1,75
910,6.45,1,116.25
809,10.98,1,157.5
380,1.85,1,48.75
629,2.41,1,63.75
860,5.78,1,105
279,1.66,1,41.25
771,2.78,1,75
386,1.71,1,48.75
2048,24.61,1,337.5
347,1.48,1,45
566,3.54,1,67.5
775,6.23,1,105
871,5.84,2,101.25
619,3.19,1,71.25
1434,6.21,1,123.75
1180,7.23,1,127.5
707,2.22,1,63.75
1150,4.62,1,108.75
836,5.41,1,112.5
887,2.74,5,82.5
420,1.98,1,52.5
415,2.03,1,52.5
560,2.2,1,60
698,2.62,1,67.5
373,1.48,1,45
492,3.14,1,63.75
661,2.41,1,71.25
1086,2.43,2,90
753,2.45,2,71.25
279,2.12,5,45
2182,9.35,1,191.25
1033,3.36,1,97.5
409,0.95,2,45
449,1.45,1,48.75
411,1,1,45
733,2.41,1,71.25
833,3.17,1,82.5
588,4.26,2,75
876,10.86,1,150
517,2.24,6,60
302,2.17,1,48.75
730,2.82,1,71.25
198,1.19,1,33.75
894,6.15,1,105
1077,3.73,1,97.5
271,1.61,1,41.25
1028,10.91,1,168.75
784,2.64,1,75
582,1.26,1,48.75
636,2.25,1,60
433,2.12,1,48.75
461,1.61,1,48.75
601,4.1,1,75
2923,10.69,2,187.5
3412,12.68,1,277.5
812,2.88,1,78.75
527,1.75,2,56.25
529,2.35,1,60
628,2.9,1,67.5
474,2.41,1,56.25
407,1.29,1,48.75
392,2.29,1,52.5
352,1.3,2,41.25
1623,12.73,1,198.75
784,3.86,1,82.5
1038,10.78,1,161.25
1175,11.17,1,165
898,5.68,1,105
375,1.59,1,48.75
1303,7.61,1,135
2272,26.7,1,352.5
363,1.64,1,45
1251,6.71,1,123.75
303,1.35,6,41.25
273,1.32,1,41.25
5,0.05,1,18.75
1217,4.84,1,101.25
3,0.03,2,112.5
1433,6.52,1,135
439,2.88,1,56.25
1582,6.2,1,135
1286,6.34,1,123.75
785,2.72,1,75
562,1.77,1,60
341,1.09,2,41.25
428,2.25,1,52.5
44,0.02,1,390
335,1.77,6,45
900,5.47,1,101.25
242,1.01,1,37.5
1414,3.99,1,116.25
1010,4.6,1,97.5
1469,9.37,2,157.5
1264,7.71,4,142.5
318,1.74,1,41.25
676,1.54,1,56.25
359,1.13,1,41.25
1622,3.46,1,123.75
1027,3.03,1,90
385,1.98,1,48.75
1380,5.1,1,127.5
703,3.27,1,112.5
891,9.5,1,146.25
2480,41.25,1,510
308,1.27,1,41.25
911,3.07,1,82.5
667,3.03,2,71.25
436,1.9,1,52.5
360,1.64,1,45
439,1.75,1,52.5
1754,11.78,1,183.75
131,0.76,1,26.25
429,1.48,1,48.75
464,1.27,1,48.75
841,3.28,1,82.5
132,1.21,1,30
876,4.36,1,90
636,2.74,1,67.5
966,4.67,1,97.5
1437,15.61,1,228.75
1652,6.31,1,135
1490,5.15,1,135
801,8.26,4,123.75
368,2.41,1,52.5
1473,2.69,1,116.25
1453,4.78,1,123.75
248,1.13,1,37.5
2932,23.51,1,360
309,1.45,1,41.25
555,2.75,1,60
518,4.23,1,71.25
657,2.29,1,67.5
357,2.09,1,48.75
399,2.86,1,82.5
1012,3.59,1,90
367,1.34,1,45
495,4.39,5,78.75
755,1.74,1,67.5
1628,5.95,1,138.75
1704,4.8,1,146.25
581,2.3,2,60
1551,13.36,1,206.25
186,1.59,1,37.5
999,2.88,1,86.25
208,1.05,1,33.75
678,3.04,1,90
2003,4.51,1,153.75
546,2.53,1,56.25
715,4.91,1,86.25
1237,6.15,1,120
593,2.85,1,63.75
656,2.46,1,63.75
614,5.23,1,86.25
409,1.5,1,48.75
84405,6.97,1,150
153,0.64,1,30
1278,8.35,2,150
1621,4.73,1,131.25
3884,13.45,1,326.25
125,0.82,2,30
516,1.9,1,56.25
426,1.5,1,48.75
992,3.22,1,86.25
1902,10.11,2,206.25
2955,9.74,1,243.75
1565,11.25,1,183.75
464,2,1,52.5
698,3.4,1,78.75
505,2.09,1,56.25
692,3.56,2,75
1576,8.13,1,153.75
1505,11.1,1,180
1333,10.01,1,161.25
451,1.4,1,48.75
1567,10.03,1,168.75
499,3.06,1,60
656,3.69,1,78.75
9,0.27,1,450
518,5.13,1,86.25
1135,4.35,1,101.25
1124,3.77,1,97.5
733,1.71,1,67.5
1407,13.42,1,191.25
656,1.87,1,60
690,2.99,1,75
924,3.75,1,90
2097,15.05,1,236.25
1130,18.97,1,243.75
1232,9.24,1,146.25
475,1.59,1,52.5
836,2.53,1,75
855,3.28,1,82.5
585,3.01,1,63.75
274,1.4,1,41.25
2381,16.08,1,262.5
100,0.53,1,26.25
825,2.48,1,75
350,1.87,1,45
20,0.02,1,18.75
1803,9.53,1,168.75
634,2.61,1,63.75
442,1.77,1,52.5
602,5.57,1,93.75
906,3.93,1,90
628,5.57,5,93.75
640,4.67,1,82.5
2190,9.75,1,191.25
612,5.79,1,93.75
1414,5.55,1,127.5
370,1.19,1,41.25
323,2.29,1,45
540,2.57,0,63.75
835,4.28,1,86.25
408,1.75,1,48.75
1415,4.02,5,116.25
340,1.71,1,45
769,3.86,3,90
1027,3.89,1,97.5
2047,12.15,1,217.5
1740,21.58,1,285
463,2.75,5,60
2270,9.67,2,300
520,1.09,1,37.5
1240,4.43,2,112.5
632,2.2,1,63.75
544,2.96,1,63.75
250,0.89,1,33.75
537,2.9,1,63.75
434,2.57,1,56.25
687,7.89,1,120
200,0.97,1,33.75
4771,29.76,1,401.25
1861,5.66,2,150
283,1.88,5,41.25
1142,8.05,3,142.5
607,2.72,6,67.5
1813,5.25,1,150
707,1.45,1,63.75
958,3.15,1,86.25
1569,5.78,1,135
435,1.45,1,48.75
1801,15.45,1,337.5
743,2.41,1,71.25
1290,8.37,1,131.25
394,3.22,2,60
919,3.8,1,78.75
575,2.69,6,60
4357,23.37,1,424.875
1038,4.18,1,101.25
650,5.21,1,93.75
732,2.62,2,67.5
859,3.28,1,82.5
572,2.9,1,67.5
881,6.5,1,108.75
718,3.27,1,75
311,1.01,2,37.5
783,11.04,1,153.75
499,1.8,1,52.5
854,4.55,1,90
572,1.45,1,56.25
94,1.22,1,30
279,1.03,1,37.5
421,2.25,1,52.5
2810,6.98,1,210
352,1.71,1,45
217,0.85,1,33.75
605,2.57,1,63.75
772,3.62,1,78.75
857,2.77,1,78.75
675,2.74,1,67.5
223,1.19,1,33.75
719,3.06,1,71.25
425,1.93,1,48.75
1280,11.59,1,172.5
1986,15.22,1,228.75
75229,6.23,1,150
802,3.04,2,75
663,3.85,1,78.75
1460,15.02,2,213.75
11,0.05,1,900
325,0.87,1,41.25
2373,7.32,1,191.25
71,0.05,2,22.5
502,1.95,1,56.25
617,2.38,1,63.75
1282,3.38,1,105
3578,30.13,1,390
1293,5.5,1,120
489,2.04,1,56.25
1256,4.81,1,116.25
214,0.98,1,33.75
725,4.33,1,112.5
530,5.87,1,93.75
61,0.11,1,262.5
184,1.13,1,33.75
869,8.08,1,127.5
262,1.32,1,37.5
865,4.31,1,90
342,1.77,1,45
293,0.87,1,37.5
535,2.37,1,60
484,3.03,1,63.75
1104,3.56,1,93.75
403,1.71,1,48.75
424,2.78,1,56.25
639,2.25,1,63.75
729,3.11,1,71.25
1021,3.73,1,93.75
829,3.35,1,82.5
1394,6.78,3,135
359,1.34,1,41.25
734,4.06,1,78.75
828,3.14,1,82.5
612,5.31,1,82.5
1581,6.94,1,146.25
1048,7.16,1,123.75
496,2.04,1,56.25
604,8.53,1,123.75
18,0.13,1,75
507,2.22,1,56.25
285,1.5,1,37.5
177,0.48,1,30
871,4.17,1,90
428,2.25,1,52.5
347,1.46,1,45
879,3.33,1,82.5
763,10.48,1,150
476,3.27,1,67.5
122,1.11,1,30
708,3.48,1,75
2467,13.36,1,236.25
802,4.09,1,93.75
844,2.85,2,78.75
63,0.56,1,22.5
840,7.66,1,116.25
928,4.78,1,97.5
4,4.83,1,18.75
4754,21.74,1,408.75
400,0.95,1,41.25
1332,5.92,1,120
1113,9.88,1,157.5
572,1.54,1,56.25
499,1.51,1,52.5
750,3.49,1,75
478,2.4,1,56.25
2158,22.68,1,307.5
1014,4.43,1,97.5
37,0.16,1,18.75
641,3.03,1,71.25
619,1.93,2,60
767,4.73,1,93.75
705,3.91,1,75
881,3.54,2,86.25
248,0.63,1,33.75
480,1.51,1,48.75
129,0.97,1,30
1414,6.66,1,138.75
573,3.85,1,71.25
1389,13.2,1,191.25
281,1.11,1,37.5
506,2.77,1,60
576,2.32,1,60
738,2.45,1,67.5
3701,17.8,1,330
490,1.82,1,52.5
1035,3.07,1,75
261,1.56,1,41.25
988,3.65,1,90
742,3.51,1,75
603,2.67,1,63.75
1242,9.59,1,150
1344,9.98,2,157.5
1402,5.55,1,123.75
485,1.83,1,52.5
938,7.24,1,116.25
1105,4.39,1,101.25
313,1.43,1,41.25
1726,18.68,1,255
154,0.9,1,30
366,2.41,1,48.75
1338,9.32,1,153.75
398,3.8,1,63.75
1327,5.28,5,123.75
476,2.9,1,60
1000,5.28,1,97.5
1172,5.15,1,108.75
74,0.05,1,22.5
224,0.98,2,33.75
654,3.91,1,75
2515,12.13,1,228.75
941,3.28,1,86.25
953,6.63,2,108.75
821,3.62,1,82.5
1840,7.29,2,165
631,2.14,1,63.75
792,4.31,1,90
490,2.45,1,56.25
1335,5.34,1,120
944,5.13,2,101.25
467,2.35,1,56.25
543,3.91,1,67.5
1959,4.59,2,150
1508,4.3,1,120
728,2.88,5,71.25
642,2.74,1,67.5
672,2.06,1,60
1067,7.9,1,123.75
798,3.23,1,82.5
410,1.96,1,48.75
1766,10.78,1,187.5
618,4.91,1,82.5
1716,8.85,2,165
921,1.01,1,75
6550,7.64,1,446.25
959,3.11,1,86.25
1263,5.49,1,116.25
187,1.13,1,67.5
875,2.16,1,75
1438,4.72,1,120
1023,4.51,1,93.75
1110,2.16,1,90
1057,4.38,1,105
637,2.3,1,63.75
1142,5.34,1,112.5
497,3.14,1,63.75
1432,11.43,2,180
668,4.44,1,82.5
1008,8.21,1,138.75
618,3.54,1,71.25
416,2.54,1,56.25
545,2.43,1,60
799,2.67,1,75
442,3.12,1,60
642,3.14,1,67.5
957,3.81,1,90
544,2.08,1,112.5
1301,16.72,1,232.5
1343,6.29,1,127.5
1355,5.79,1,120
258,1.83,1,41.25
409,0.98,2,45
2872,21.87,1,330
1100,6.28,1,116.25
683,2.49,1,67.5
620,3.89,1,75
757,3.7,1,82.5
673,2.95,1,71.25
185,1.16,1,33.75
414,1.63,1,48.75
624,4.78,1,90
1413,3.09,1,112.5
556,3.64,1,71.25
256,1.11,3,33.75
428,2.01,1,52.5
364,1.48,1,45
940,3.93,1,90
454,4.18,1,75
1165,7.66,1,127.5
419,2.22,1,52.5
638,3.11,2,71.25
572,7.69,1,116.25
2124,15.85,1,240
424,1.74,1,52.5
42,0.34,1,22.5
504,2.83,1,60
914,10.67,1,153.75
345,1.56,1,45
0,0.11,1,225
1415,8.21,2,146.25
569,2.37,1,60
1847,7.08,1,157.5
228,1.24,1,37.5
931,12.23,1,168.75
968,6.2,2,108.75
824,1.92,1,71.25
877,5.18,1,93.75
1303,11.67,1,183.75
218,1.72,1,41.25
248,1.24,1,41.25
781,4.83,1,90
1031,5.58,1,108.75
638,1.82,1,60
398,2.66,1,56.25
548,10.43,2,138.75
471,2.27,1,56.25
930,3.38,1,86.25
691,2.91,1,71.25
2418,13.07,1,232.5
790,2.24,1,67.5
229,2.16,1,41.25
4370,22.34,1,401.25
216,1.34,1,33.75
903,5.25,1,97.5
746,1.93,1,67.5
1717,12.55,1,202.5
1062,4.18,1,105
230,1.46,2,37.5
719,2.88,1,71.25
592,2.77,1,60
357,0.95,2,41.25
278,1.63,1,45
375,1.72,1,45
1809,11.86,1,195
1553,9.17,3,157.5
1951,10.56,1,195
908,4.54,1,93.75
248,0.85,1,33.75
488,2.91,1,63.75
395,1.48,1,45
352,1.69,1,45
716,3.96,1,82.5
301,1.58,1,41.25
486,2,1,52.5
2465,8.3,1,202.5
4914,8.93,1,363.75
778,3.98,1,78.75
875,4.02,1,93.75
242,1.48,1,37.5
408,3.25,1,63.75
844,3.56,1,82.5
447,1.27,1,45
1265,5.33,2,120
263,2.12,1,45
308,1.13,1,37.5
607,2.93,1,67.5
700,5.21,1,93.75
1176,11.52,1,165
273,1.63,1,41.25
418,1.48,2,45
375,2.11,1,48.75
661,3.06,1,67.5
904,3.75,1,86.25
1510,5.65,2,127.5
587,2.96,2,67.5
2014,9.48,1,176.25
524,2.43,1,56.25
511,1.72,1,56.25
692,1.93,1,63.75
1891,11.93,1,198.75
229,0.97,1,33.75
520,2.82,1,63.75
238,1.16,5,33.75
3643,28.87,1,390
600,3.98,1,75
649,2.32,1,63.75
257,1.17,1,37.5
397,1.58,1,48.75
752,2.93,1,75
1042,8.98,1,142.5
403,1.63,1,48.75
1597,13.78,2,210
123,0.79,1,26.25
271,1.21,1,41.25
902,3.57,1,86.25
712,5.49,1,150
315,1.37,1,41.25
975,3.4,1,90
1113,4.59,1,105
717,1.95,1,63.75
574,2.53,1,60
317,1.19,1,41.25
1738,7.32,1,138.75
447,1.9,1,52.5
717,2.33,1,67.5
495,1.38,2,52.5
259,1.54,1,37.5
59,0.29,2,22.5
1660,8.77,1,157.5
822,4.81,1,90
21478,2.49,1,67.5
780,3.33,1,75
510,2.2,1,56.25
612,2.67,1,67.5
808,5.79,1,97.5
604,2.66,1,63.75
1349,6.26,1,123.75
549,3.25,1,67.5
2735,8.21,1,221.25
1000,5.01,1,101.25
419,2.35,1,52.5
1193,12.87,1,187.5
504,1.77,1,56.25
427,1.75,1,48.75
540,3.19,1,67.5
1388,4.01,1,112.5
715,3.99,1,78.75
1830,8.85,6,172.5
338,1.64,1,45
687,2.72,6,67.5
985,3.3,1,86.25
471,0.87,1,45
564,3.14,1,67.5
907,4.76,1,97.5
430,2.8,1,56.25
371,0.74,5,41.25
457,2.22,1,52.5
653,3.11,1,67.5
254,1.29,1,37.5
1854,14.56,1,221.25
729,3.04,2,63.75
633,3.01,1,67.5
385,3.54,1,60
1875,20.44,1,285
557,3.28,4,67.5
406,1.45,1,48.75
444,2.38,1,56.25
1726,8.95,1,161.25
1144,10.15,1,153.75
315,2.59,1,52.5
2283,12.5,1,225
3462,40.51,3,675
669,4.02,1,75
728,4.31,1,86.25
1027,10.85,1,165
418,0.69,1,45
892,10.33,1,150
1137,7.89,1,187.5
67,0.72,1,26.25
2723,17.4,1,266.25
834,3.17,1,82.5
723,3.22,1,78.75
1505,5.28,1,131.25
1343,18.07,1,232.5
544,1.88,2,56.25
71,0.05,1,22.5
1586,16.17,6,236.25
239,1.19,1,33.75
319,1.06,1,75
803,5.92,3,105
434,1.77,1,52.5
623,3.27,1,67.5
477,0.68,1,48.75
1560,11.47,1,191.25
356,1.35,1,45
984,2.85,2,86.25
118,0.64,1,26.25
1583,14.42,1,213.75
493,1.79,1,52.5
182,0.79,1,30
1238,3.38,1,105
582,2.27,1,60
423,1.95,1,48.75
1687,11.6,1,198.75
238,1.13,1,37.5
1503,5.57,1,131.25
610,2.57,1,63.75
458,2.98,1,60
964,13.37,1,183.75
10,0.13,2,225
423,1.5,1,48.75
559,3.54,1,67.5
158,0.79,1,30
452,2.11,1,52.5
3,0.08,1,90
84944,3.73,1,78.75
1920,7.95,1,168.75
761,4.06,1,86.25
1765,6.12,2,146.25
1440,7.61,1,138.75
1127,9.35,1,153.75
599,1.77,1,60
1444,6.18,1,131.25
824,8.55,1,131.25
862,2.45,1,75
738,5.25,1,93.75
723,3.25,1,75
405,3.62,6,67.5
404,2.32,1,52.5
82204,3.67,1,82.5
782,3.99,1,86.25
1302,2.86,1,105
619,2.56,1,63.75
758,4.22,1,82.5
981,4.67,1,101.25
265,1.08,1,33.75
651,3.54,1,71.25
603,4.36,2,78.75
2215,23.88,1,322.5
1814,8.69,3,176.25
241,0.84,1,33.75
596,3.38,1,71.25
804,2.25,1,75
2071,24.78,1,330
193,0.68,1,30
443,2.69,1,60
469,2.17,1,56.25
284,1.13,1,41.25
705,2.64,1,71.25
312,1.24,1,41.25
281,0.92,1,37.5
623,2.88,1,63.75
542,2.59,1,63.75
822,3.03,1,78.75
387,1.77,0,45
812,3.38,1,78.75
637,3.86,1,78.75
268,1.13,1,37.5
304,1.87,1,45
738,2.19,1,71.25
756,2.16,1,71.25
322,1.9,1,45
1008,7.15,1,116.25
1062,4.14,1,97.5
1120,8.74,1,142.5
1010,3.3,6,90
200,0.69,1,30
192,1.29,1,33.75
415,2.46,1,52.5
1049,6.05,1,112.5
815,2.85,1,75
872,3.09,1,78.75
693,2.29,1,63.75
889,3.22,1,82.5
1254,5.94,1,120
852,3.11,1,82.5
1834,6.1,1,153.75
570,1.67,1,56.25
304,2.27,1,45
5089,20.15,2,423.75
1656,8.5,1,157.5
833,5.6,1,97.5
1201,3.22,2,101.25
1488,8.14,1,146.25
994,4.63,1,97.5
452,2.27,1,56.25
188,0.5,2,30
423,2.04,1,52.5
1715,9.5,1,180
1599,5.5,1,135
337,1.48,1,41.25
745,2.37,5,71.25
490,1.43,3,60
487,1.71,1,52.5
1004,2.74,1,90
1505,5.75,5,123.75
367,1.38,1,45
1139,6.13,4,116.25
506,2.48,1,60
754,1.46,1,63.75
562,2.8,1,67.5
1405,11.15,1,180
260,0.85,1,33.75
547,2.91,1,63.75
578,1.85,1,56.25
533,2.61,1,60
1268,12.54,5,183.75
1198,7.02,1,127.5
932,2.69,1,78.75
797,3.35,2,71.25
907,4.7,1,93.75
1594,7.89,1,153.75
289,1.46,1,75
630,2.38,1,67.5
1163,4.88,1,97.5
1025,8.51,1,135
276,0.55,1,33.75
1062,3.56,1,97.5
770,4.07,1,82.5
918,4.54,1,93.75
939,2.66,1,82.5
741,3.98,1,82.5
765,4.78,1,90
983,3.15,2,90
3284,3.88,1,232.5
732,5.44,1,90
603,3.88,1,78.75
706,2.82,2,71.25
3,0.1,1,60
1370,11.86,2,187.5
1144,3.27,2,101.25
383,1.66,1,45
1281,5.62,1,116.25
364,1.77,1,45
2145,15.64,1,247.5
522,2.41,1,60
1331,28.23,1,390
446,3.06,1,60
525,3.33,1,67.5
658,2.57,1,67.5
278,1.38,1,37.5
448,1.29,1,45
3060,17.48,6,296.25
241,1.21,6,37.5
960,2.82,1,86.25
283,1.01,2,37.5
691,3.14,1,75
510,2.03,1,52.5
814,3.64,1,78.75
1829,22.1,6,296.25
849,4.8,1,97.5
661,3.17,1,71.25
2701,12.15,2,236.25
2208,14.39,1,240
1125,4.7,1,105
802,3.19,2,82.5
466,2.56,1,56.25
767,4.07,2,86.25
469,2.35,1,56.25
1296,3.52,6,108.75
533,2.7,3,60
961,6.55,1,116.25
201,1.4,1,37.5
379,1.48,1,45
353,1.8,1,45
2925,22.21,1,326.25
220,0.68,1,33.75
554,2.29,1,60
449,1.66,1,48.75
650,2.41,1,63.75
345,1.77,1,45
268,1.64,1,41.25
101,0.48,1,26.25
405,1.77,1,48.75
179,0.8,1,30
1017,8.96,1,142.5
454,2.03,1,52.5
1023,7.08,1,116.25
74,0.06,1,22.5
999,8.24,1,127.5
399,2.16,1,52.5
3789,22.85,1,378.75
3295,14.15,1,266.25
1062,6.02,1,108.75
237,1.37,1,37.5
900,1.45,1,75
2193,12.25,1,228.75
2150,7.63,1,180
635,2.95,1,67.5
831,3.15,1,78.75
